时间_s,表面温度_C,表面含水率,环境温度_C,蒸发质量通量_kg_m-2_s,潜热通量_W_m-2,对流通量_W_m-2,净热通量_W_m-2
2981.0000,-2.0344,0.8993,45.8695,0.0004,1072.2640,1197.5991,125.3351
2982.0000,-2.0302,0.8993,45.8727,0.0004,1072.2142,1197.5735,125.3593
2983.0000,-2.0260,0.8992,45.8759,0.0004,1072.1645,1197.5479,125.3833
2984.0000,-2.0218,0.8992,45.8791,0.0004,1072.1149,1197.5222,125.4073
2985.0000,-2.0176,0.8991,45.8822,0.0004,1072.0653,1197.4965,125.4311
2986.0000,-2.0134,0.8991,45.8854,0.0004,1072.0158,1197.4707,125.4549
2987.0000,-2.0092,0.8991,45.8886,0.0004,1071.9663,1197.4448,125.4785
2988.0000,-2.0050,0.8990,45.8918,0.0004,1071.9168,1197.4189,125.5021
2989.0000,-2.0007,0.8990,45.8950,0.0004,1071.8675,1197.3930,125.5255
2990.0000,-1.9965,0.8989,45.8982,0.0004,1071.8181,1197.3670,125.5489
2991.0000,-1.9923,0.8989,45.9014,0.0004,1071.7688,1197.3409,125.5721
2992.0000,-1.9881,0.8989,45.9045,0.0004,1071.7196,1197.3148,125.5953
2993.0000,-1.9838,0.8988,45.9077,0.0004,1071.6704,1197.2887,125.6183
2994.0000,-1.9796,0.8988,45.9109,0.0004,1071.6212,1197.2625,125.6413
2995.0000,-1.9754,0.8987,45.9141,0.0004,1071.5721,1197.2363,125.6642
2996.0000,-1.9711,0.8987,45.9173,0.0004,1071.5231,1197.2101,125.6870
2997.0000,-1.9669,0.8987,45.9205,0.0004,1071.4741,1197.1838,125.7097
2998.0000,-1.9627,0.8986,45.9236,0.0004,1071.4251,1197.1574,125.7323
2999.0000,-1.9584,0.8986,45.9268,0.0004,1071.3762,1197.1311,125.7549
3000.0000,-1.9542,0.8985,45.9300,0.0004,1071.3274,1197.1047,125.7773
3001.0000,-1.9500,0.8985,45.9312,0.0004,1071.2648,1197.0283,125.7636
3002.0000,-1.9458,0.8985,45.9323,0.0004,1071.2024,1196.9525,125.7501
3003.0000,-1.9416,0.8984,45.9335,0.0004,1071.1401,1196.8769,125.7368
3004.0000,-1.9375,0.8984,45.9346,0.0004,1071.0780,1196.8015,125.7236
3005.0000,-1.9333,0.8984,45.9357,0.0004,1071.0159,1196.7264,125.7104
3006.0000,-1.9292,0.8983,45.9369,0.0004,1070.9540,1196.6514,125.6974
3007.0000,-1.9250,0.8983,45.9380,0.0004,1070.8922,1196.5766,125.6844
3008.0000,-1.9209,0.8982,45.9392,0.0004,1070.8304,1196.5019,125.6715
3009.0000,-1.9167,0.8982,45.9404,0.0004,1070.7687,1196.4274,125.6587
3010.0000,-1.9126,0.8982,45.9415,0.0004,1070.7071,1196.3530,125.6459
3011.0000,-1.9085,0.8981,45.9427,0.0004,1070.6456,1196.2787,125.6331
3012.0000,-1.9044,0.8981,45.9438,0.0004,1070.5841,1196.2045,125.6204
3013.0000,-1.9003,0.8980,45.9449,0.0004,1070.5227,1196.1304,125.6078
3014.0000,-1.8962,0.8980,45.9461,0.0004,1070.4613,1196.0564,125.5951
3015.0000,-1.8921,0.8980,45.9472,0.0004,1070.4000,1195.9825,125.5825
3016.0000,-1.8879,0.8979,45.9484,0.0004,1070.3388,1195.9087,125.5700
3017.0000,-1.8839,0.8979,45.9496,0.0004,1070.2776,1195.8350,125.5574
3018.0000,-1.8798,0.8979,45.9507,0.0004,1070.2164,1195.7614,125.5449
3019.0000,-1.8757,0.8978,45.9519,0.0004,1070.1554,1195.6878,125.5324
3020.0000,-1.8716,0.8978,45.9530,0.0004,1070.0943,1195.6143,125.5200
3021.0000,-1.8675,0.8977,45.9541,0.0004,1070.0333,1195.5408,125.5075
3022.0000,-1.8634,0.8977,45.9553,0.0004,1069.9724,1195.4675,125.4951
3023.0000,-1.8593,0.8977,45.9565,0.0004,1069.9115,1195.3942,125.4827
3024.0000,-1.8552,0.8976,45.9576,0.0004,1069.8506,1195.3210,125.4703
3025.0000,-1.8512,0.8976,45.9588,0.0004,1069.7898,1195.2478,125.4580
3026.0000,-1.8471,0.8975,45.9599,0.0004,1069.7290,1195.1747,125.4456
3027.0000,-1.8430,0.8975,45.9611,0.0004,1069.6683,1195.1016,125.4333
3028.0000,-1.8389,0.8975,45.9622,0.0004,1069.6076,1195.0286,125.4210
3029.0000,-1.8349,0.8974,45.9633,0.0004,1069.5470,1194.9557,125.4087
3030.0000,-1.8308,0.8974,45.9645,0.0004,1069.4864,1194.8828,125.3964
3031.0000,-1.8268,0.8974,45.9657,0.0004,1069.4259,1194.8100,125.3841
3032.0000,-1.8227,0.8973,45.9668,0.0004,1069.3654,1194.7372,125.3719
3033.0000,-1.8186,0.8973,45.9680,0.0004,1069.3049,1194.6645,125.3596
3034.0000,-1.8146,0.8972,45.9691,0.0004,1069.2445,1194.5919,125.3474
3035.0000,-1.8105,0.8972,45.9703,0.0004,1069.1841,1194.5192,125.3352
3036.0000,-1.8065,0.8972,45.9714,0.0004,1069.1237,1194.4467,125.3229
3037.0000,-1.8024,0.8971,45.9725,0.0004,1069.0634,1194.3741,125.3107
3038.0000,-1.7984,0.8971,45.9737,0.0004,1069.0031,1194.3017,125.2985
3039.0000,-1.7943,0.8971,45.9749,0.0004,1068.9429,1194.2292,125.2863
3040.0000,-1.7903,0.8970,45.9760,0.0004,1068.8827,1194.1569,125.2741
3041.0000,-1.7862,0.8970,45.9772,0.0004,1068.8226,1194.0845,125.2620
3042.0000,-1.7822,0.8969,45.9783,0.0004,1068.7625,1194.0122,125.2498
3043.0000,-1.7781,0.8969,45.9794,0.0004,1068.7024,1193.9400,125.2376
3044.0000,-1.7741,0.8969,45.9806,0.0004,1068.6423,1193.8678,125.2254
3045.0000,-1.7701,0.8968,45.9817,0.0004,1068.5823,1193.7956,125.2133
3046.0000,-1.7660,0.8968,45.9829,0.0004,1068.5224,1193.7235,125.2011
3047.0000,-1.7620,0.8968,45.9841,0.0004,1068.4624,1193.6514,125.1890
3048.0000,-1.7580,0.8967,45.9852,0.0004,1068.4025,1193.5794,125.1768
3049.0000,-1.7539,0.8967,45.9864,0.0004,1068.3427,1193.5074,125.1647
3050.0000,-1.7499,0.8966,45.9875,0.0004,1068.2829,1193.4354,125.1525
3051.0000,-1.7459,0.8966,45.9886,0.0004,1068.2231,1193.3635,125.1404
3052.0000,-1.7419,0.8966,45.9898,0.0004,1068.1633,1193.2916,125.1283
3053.0000,-1.7378,0.8965,45.9910,0.0004,1068.1036,1193.2197,125.1161
