time_s,r_m,r_cm,T_2d_mid_C,C_2d_mid,T_1d_C,C_1d,dT_2d_minus_1d_C,dC_2d_minus_1d
86400.0000,0.0000,0.0000,50.1650,0.6595,50.1650,0.6595,-0.0000,-0.0000
86400.0000,0.0010,0.1000,50.1650,0.6588,50.1650,0.6588,-0.0000,-0.0000
86400.0000,0.0020,0.2000,50.1650,0.6567,50.1650,0.6567,-0.0000,-0.0000
86400.0000,0.0030,0.3000,50.1650,0.6532,50.1650,0.6532,-0.0000,-0.0000
86400.0000,0.0040,0.4000,50.1650,0.6482,50.1650,0.6482,-0.0000,-0.0000
86400.0000,0.0050,0.5000,50.1650,0.6418,50.1650,0.6418,-0.0000,-0.0000
86400.0000,0.0060,0.6000,50.1650,0.6339,50.1650,0.6339,-0.0000,-0.0000
86400.0000,0.0070,0.7000,50.1650,0.6245,50.1650,0.6245,-0.0000,-0.0000
86400.0000,0.0080,0.8000,50.1650,0.6135,50.1650,0.6135,-0.0000,-0.0000
86400.0000,0.0090,0.9000,50.1650,0.6009,50.1650,0.6009,-0.0000,-0.0000
86400.0000,0.0100,1.0000,50.1650,0.5866,50.1650,0.5866,-0.0000,-0.0000
86400.0000,0.0110,1.1000,50.1650,0.5704,50.1650,0.5704,-0.0000,-0.0000
86400.0000,0.0120,1.2000,50.1650,0.5522,50.1650,0.5522,-0.0000,-0.0000
86400.0000,0.0130,1.3000,50.1650,0.5317,50.1650,0.5317,-0.0000,-0.0000
86400.0000,0.0140,1.4000,50.1650,0.5087,50.1650,0.5087,-0.0000,-0.0000
86400.0000,0.0150,1.5000,50.1650,0.4825,50.1650,0.4825,-0.0000,-0.0000
86400.0000,0.0160,1.6000,50.1650,0.4523,50.1650,0.4523,-0.0000,-0.0000
86400.0000,0.0170,1.7000,50.1650,0.4165,50.1650,0.4165,-0.0000,-0.0000
86400.0000,0.0180,1.8000,50.1650,0.3716,50.1650,0.3716,-0.0000,-0.0000
86400.0000,0.0190,1.9000,50.1650,0.3055,50.1650,0.3055,-0.0000,-0.0000
86400.0000,0.0200,2.0000,50.1650,0.0904,50.1650,0.1961,-0.0000,-0.1057
90000.0000,0.0000,0.0000,50.1650,0.6418,50.1650,0.6418,-0.0000,-0.0000
90000.0000,0.0010,0.1000,50.1650,0.6412,50.1650,0.6412,-0.0000,-0.0000
90000.0000,0.0020,0.2000,50.1650,0.6391,50.1650,0.6391,-0.0000,-0.0000
90000.0000,0.0030,0.3000,50.1650,0.6358,50.1650,0.6358,-0.0000,-0.0000
90000.0000,0.0040,0.4000,50.1650,0.6310,50.1650,0.6310,-0.0000,-0.0000
90000.0000,0.0050,0.5000,50.1650,0.6249,50.1650,0.6249,-0.0000,-0.0000
90000.0000,0.0060,0.6000,50.1650,0.6173,50.1650,0.6173,-0.0000,-0.0000
90000.0000,0.0070,0.7000,50.1650,0.6083,50.1650,0.6083,-0.0000,-0.0000
90000.0000,0.0080,0.8000,50.1650,0.5977,50.1650,0.5977,-0.0000,-0.0000
90000.0000,0.0090,0.9000,50.1650,0.5857,50.1650,0.5857,-0.0000,-0.0000
90000.0000,0.0100,1.0000,50.1650,0.5719,50.1650,0.5719,-0.0000,-0.0000
90000.0000,0.0110,1.1000,50.1650,0.5563,50.1650,0.5563,-0.0000,-0.0000
90000.0000,0.0120,1.2000,50.1650,0.5388,50.1650,0.5388,-0.0000,-0.0000
90000.0000,0.0130,1.3000,50.1650,0.5192,50.1650,0.5192,-0.0000,-0.0000
90000.0000,0.0140,1.4000,50.1650,0.4970,50.1650,0.4970,-0.0000,-0.0000
90000.0000,0.0150,1.5000,50.1650,0.4717,50.1650,0.4717,-0.0000,-0.0000
90000.0000,0.0160,1.6000,50.1650,0.4426,50.1650,0.4426,-0.0000,-0.0000
90000.0000,0.0170,1.7000,50.1650,0.4080,50.1650,0.4080,-0.0000,-0.0000
90000.0000,0.0180,1.8000,50.1650,0.3644,50.1650,0.3644,-0.0000,-0.0000
90000.0000,0.0190,1.9000,50.1650,0.3002,50.1650,0.3002,-0.0000,-0.0000
90000.0000,0.0200,2.0000,50.1650,0.0874,50.1650,0.1929,-0.0000,-0.1055
93600.0000,0.0000,0.0000,50.1650,0.6255,50.1650,0.6255,-0.0000,-0.0000
93600.0000,0.0010,0.1000,50.1650,0.6249,50.1650,0.6249,-0.0000,-0.0000
93600.0000,0.0020,0.2000,50.1650,0.6229,50.1650,0.6229,-0.0000,-0.0000
93600.0000,0.0030,0.3000,50.1650,0.6197,50.1650,0.6197,-0.0000,-0.0000
93600.0000,0.0040,0.4000,50.1650,0.6151,50.1650,0.6151,-0.0000,-0.0000
93600.0000,0.0050,0.5000,50.1650,0.6092,50.1650,0.6092,-0.0000,-0.0000
93600.0000,0.0060,0.6000,50.1650,0.6019,50.1650,0.6019,-0.0000,-0.0000
93600.0000,0.0070,0.7000,50.1650,0.5933,50.1650,0.5933,-0.0000,-0.0000
93600.0000,0.0080,0.8000,50.1650,0.5832,50.1650,0.5832,-0.0000,-0.0000
93600.0000,0.0090,0.9000,50.1650,0.5715,50.1650,0.5715,-0.0000,-0.0000
93600.0000,0.0100,1.0000,50.1650,0.5583,50.1650,0.5583,-0.0000,-0.0000
93600.0000,0.0110,1.1000,50.1650,0.5433,50.1650,0.5433,-0.0000,-0.0000
93600.0000,0.0120,1.2000,50.1650,0.5265,50.1650,0.5265,-0.0000,-0.0000
93600.0000,0.0130,1.3000,50.1650,0.5075,50.1650,0.5075,-0.0000,-0.0000
93600.0000,0.0140,1.4000,50.1650,0.4861,50.1650,0.4861,-0.0000,-0.0000
93600.0000,0.0150,1.5000,50.1650,0.4617,50.1650,0.4617,-0.0000,-0.0000
93600.0000,0.0160,1.6000,50.1650,0.4336,50.1650,0.4336,-0.0000,-0.0000
93600.0000,0.0170,1.7000,50.1650,0.4000,50.1650,0.4000,-0.0000,-0.0000
93600.0000,0.0180,1.8000,50.1650,0.3578,50.1650,0.3578,-0.0000,-0.0000
93600.0000,0.0190,1.9000,50.1650,0.2952,50.1650,0.2952,-0.0000,-0.0000
93600.0000,0.0200,2.0000,50.1650,0.0848,50.1650,0.1900,-0.0000,-0.1053
97200.0000,0.0000,0.0000,50.1650,0.6104,50.1650,0.6104,-0.0000,-0.0000
97200.0000,0.0010,0.1000,50.1650,0.6097,50.1650,0.6098,-0.0000,-0.0000
97200.0000,0.0020,0.2000,50.1650,0.6079,50.1650,0.6079,-0.0000,-0.0000
97200.0000,0.0030,0.3000,50.1650,0.6048,50.1650,0.6048,-0.0000,-0.0000
97200.0000,0.0040,0.4000,50.1650,0.6004,50.1650,0.6004,-0.0000,-0.0000
97200.0000,0.0050,0.5000,50.1650,0.5947,50.1650,0.5947,-0.0000,-0.0000
97200.0000,0.0060,0.6000,50.1650,0.5877,50.1650,0.5877,-0.0000,-0.0000
97200.0000,0.0070,0.7000,50.1650,0.5794,50.1650,0.5794,-0.0000,-0.0000
97200.0000,0.0080,0.8000,50.1650,0.5696,50.1650,0.5696,-0.0000,-0.0000
97200.0000,0.0090,0.9000,50.1650,0.5584,50.1650,0.5584,-0.0000,-0.0000
97200.0000,0.0100,1.0000,50.1650,0.5457,50.1650,0.5457,-0.0000,-0.0000
97200.0000,0.0110,1.1000,50.1650,0.5312,50.1650,0.5312,-0.0000,-0.0000
97200.0000,0.0120,1.2000,50.1650,0.5150,50.1650,0.5150,-0.0000,-0.0000
97200.0000,0.0130,1.3000,50.1650,0.4967,50.1650,0.4967,-0.0000,-0.0000
97200.0000,0.0140,1.4000,50.1650,0.4760,50.1650,0.4760,-0.0000,-0.0000
97200.0000,0.0150,1.5000,50.1650,0.4524,50.1650,0.4524,-0.0000,-0.0000
97200.0000,0.0160,1.6000,50.1650,0.4251,50.1650,0.4251,-0.0000,-0.0000
97200.0000,0.0170,1.7000,50.1650,0.3926,50.1650,0.3926,-0.0000,-0.0000
97200.0000,0.0180,1.8000,50.1650,0.3515,50.1650,0.3515,-0.0000,-0.0000
97200.0000,0.0190,1.9000,50.1650,0.2906,50.1650,0.2906,-0.0000,-0.0000
97200.0000,0.0200,2.0000,50.1650,0.0824,50.1650,0.1873,-0.0000,-0.1049
100800.0000,0.0000,0.0000,50.1650,0.5963,50.1650,0.5963,-0.0000,-0.0000
100800.0000,0.0010,0.1000,50.1650,0.5957,50.1650,0.5957,-0.0000,-0.0000
100800.0000,0.0020,0.2000,50.1650,0.5939,50.1650,0.5939,-0.0000,-0.0000
100800.0000,0.0030,0.3000,50.1650,0.5909,50.1650,0.5909,-0.0000,-0.0000
100800.0000,0.0040,0.4000,50.1650,0.5867,50.1650,0.5867,-0.0000,-0.0000
100800.0000,0.0050,0.5000,50.1650,0.5812,50.1650,0.5812,-0.0000,-0.0000
100800.0000,0.0060,0.6000,50.1650,0.5745,50.1650,0.5745,-0.0000,-0.0000
100800.0000,0.0070,0.7000,50.1650,0.5664,50.1650,0.5664,-0.0000,-0.0000
100800.0000,0.0080,0.8000,50.1650,0.5570,50.1650,0.5570,-0.0000,-0.0000
100800.0000,0.0090,0.9000,50.1650,0.5462,50.1650,0.5462,-0.0000,-0.0000
100800.0000,0.0100,1.0000,50.1650,0.5339,50.1650,0.5339,-0.0000,-0.0000
100800.0000,0.0110,1.1000,50.1650,0.5200,50.1650,0.5200,-0.0000,-0.0000
100800.0000,0.0120,1.2000,50.1650,0.5043,50.1650,0.5043,-0.0000,-0.0000
100800.0000,0.0130,1.3000,50.1650,0.4865,50.1650,0.4865,-0.0000,-0.0000
100800.0000,0.0140,1.4000,50.1650,0.4665,50.1650,0.4665,-0.0000,-0.0000
100800.0000,0.0150,1.5000,50.1650,0.4437,50.1650,0.4437,-0.0000,-0.0000
100800.0000,0.0160,1.6000,50.1650,0.4172,50.1650,0.4172,-0.0000,-0.0000
100800.0000,0.0170,1.7000,50.1650,0.3857,50.1650,0.3857,-0.0000,-0.0000
100800.0000,0.0180,1.8000,50.1650,0.3457,50.1650,0.3457,-0.0000,-0.0000
100800.0000,0.0190,1.9000,50.1650,0.2862,50.1650,0.2862,-0.0000,-0.0000
100800.0000,0.0200,2.0000,50.1650,0.0802,50.1650,0.1848,-0.0000,-0.1046
104400.0000,0.0000,0.0000,50.1650,0.5832,50.1650,0.5832,-0.0000,-0.0000
104400.0000,0.0010,0.1000,50.1650,0.5826,50.1650,0.5826,-0.0000,-0.0000
104400.0000,0.0020,0.2000,50.1650,0.5809,50.1650,0.5809,-0.0000,-0.0000
104400.0000,0.0030,0.3000,50.1650,0.5780,50.1650,0.5780,-0.0000,-0.0000
104400.0000,0.0040,0.4000,50.1650,0.5739,50.1650,0.5739,-0.0000,-0.0000
104400.0000,0.0050,0.5000,50.1650,0.5686,50.1650,0.5686,-0.0000,-0.0000
104400.0000,0.0060,0.6000,50.1650,0.5621,50.1650,0.5621,-0.0000,-0.0000
104400.0000,0.0070,0.7000,50.1650,0.5544,50.1650,0.5544,-0.0000,-0.0000
104400.0000,0.0080,0.8000,50.1650,0.5453,50.1650,0.5453,-0.0000,-0.0000
104400.0000,0.0090,0.9000,50.1650,0.5348,50.1650,0.5348,-0.0000,-0.0000
104400.0000,0.0100,1.0000,50.1650,0.5229,50.1650,0.5229,-0.0000,-0.0000
104400.0000,0.0110,1.1000,50.1650,0.5094,50.1650,0.5094,-0.0000,-0.0000
104400.0000,0.0120,1.2000,50.1650,0.4942,50.1650,0.4942,-0.0000,-0.0000
104400.0000,0.0130,1.3000,50.1650,0.4771,50.1650,0.4771,-0.0000,-0.0000
104400.0000,0.0140,1.4000,50.1650,0.4577,50.1650,0.4577,-0.0000,-0.0000
104400.0000,0.0150,1.5000,50.1650,0.4355,50.1650,0.4355,-0.0000,-0.0000
104400.0000,0.0160,1.6000,50.1650,0.4099,50.1650,0.4099,-0.0000,-0.0000
104400.0000,0.0170,1.7000,50.1650,0.3792,50.1650,0.3792,-0.0000,-0.0000
104400.0000,0.0180,1.8000,50.1650,0.3402,50.1650,0.3402,-0.0000,-0.0000
104400.0000,0.0190,1.9000,50.1650,0.2821,50.1650,0.2821,-0.0000,-0.0000
104400.0000,0.0200,2.0000,50.1650,0.0783,50.1650,0.1824,-0.0000,-0.1041
108000.0000,0.0000,0.0000,50.1650,0.5710,50.1650,0.5710,-0.0000,-0.0000
108000.0000,0.0010,0.1000,50.1650,0.5704,50.1650,0.5704,-0.0000,-0.0000
108000.0000,0.0020,0.2000,50.1650,0.5687,50.1650,0.5687,-0.0000,-0.0000
108000.0000,0.0030,0.3000,50.1650,0.5659,50.1650,0.5659,-0.0000,-0.0000
108000.0000,0.0040,0.4000,50.1650,0.5620,50.1650,0.5620,-0.0000,-0.0000
108000.0000,0.0050,0.5000,50.1650,0.5569,50.1650,0.5569,-0.0000,-0.0000
108000.0000,0.0060,0.6000,50.1650,0.5506,50.1650,0.5506,-0.0000,-0.0000
108000.0000,0.0070,0.7000,50.1650,0.5431,50.1650,0.5431,-0.0000,-0.0000
108000.0000,0.0080,0.8000,50.1650,0.5343,50.1650,0.5343,-0.0000,-0.0000
108000.0000,0.0090,0.9000,50.1650,0.5242,50.1650,0.5242,-0.0000,-0.0000
108000.0000,0.0100,1.0000,50.1650,0.5127,50.1650,0.5127,-0.0000,-0.0000
108000.0000,0.0110,1.1000,50.1650,0.4996,50.1650,0.4996,-0.0000,-0.0000
108000.0000,0.0120,1.2000,50.1650,0.4849,50.1650,0.4849,-0.0000,-0.0000
108000.0000,0.0130,1.3000,50.1650,0.4682,50.1650,0.4682,-0.0000,-0.0000
108000.0000,0.0140,1.4000,50.1650,0.4494,50.1650,0.4494,-0.0000,-0.0000
108000.0000,0.0150,1.5000,50.1650,0.4279,50.1650,0.4279,-0.0000,-0.0000
108000.0000,0.0160,1.6000,50.1650,0.4029,50.1650,0.4029,-0.0000,-0.0000
108000.0000,0.0170,1.7000,50.1650,0.3730,50.1650,0.3730,-0.0000,-0.0000
108000.0000,0.0180,1.8000,50.1650,0.3351,50.1650,0.3351,-0.0000,-0.0000
108000.0000,0.0190,1.9000,50.1650,0.2782,50.1650,0.2782,-0.0000,-0.0000
108000.0000,0.0200,2.0000,50.1650,0.0765,50.1650,0.1802,-0.0000,-0.1037
111600.0000,0.0000,0.0000,50.1650,0.5595,50.1650,0.5595,-0.0000,-0.0000
111600.0000,0.0010,0.1000,50.1650,0.5589,50.1650,0.5589,-0.0000,-0.0000
111600.0000,0.0020,0.2000,50.1650,0.5573,50.1650,0.5573,-0.0000,-0.0000
111600.0000,0.0030,0.3000,50.1650,0.5546,50.1650,0.5546,-0.0000,-0.0000
111600.0000,0.0040,0.4000,50.1650,0.5508,50.1650,0.5508,-0.0000,-0.0000
111600.0000,0.0050,0.5000,50.1650,0.5459,50.1650,0.5459,-0.0000,-0.0000
111600.0000,0.0060,0.6000,50.1650,0.5398,50.1650,0.5398,-0.0000,-0.0000
111600.0000,0.0070,0.7000,50.1650,0.5325,50.1650,0.5325,-0.0000,-0.0000
111600.0000,0.0080,0.8000,50.1650,0.5240,50.1650,0.5240,-0.0000,-0.0000
111600.0000,0.0090,0.9000,50.1650,0.5142,50.1650,0.5142,-0.0000,-0.0000
111600.0000,0.0100,1.0000,50.1650,0.5030,50.1650,0.5030,-0.0000,-0.0000
111600.0000,0.0110,1.1000,50.1650,0.4904,50.1650,0.4904,-0.0000,-0.0000
111600.0000,0.0120,1.2000,50.1650,0.4761,50.1650,0.4761,-0.0000,-0.0000
111600.0000,0.0130,1.3000,50.1650,0.4599,50.1650,0.4599,-0.0000,-0.0000
111600.0000,0.0140,1.4000,50.1650,0.4416,50.1650,0.4416,-0.0000,-0.0000
111600.0000,0.0150,1.5000,50.1650,0.4207,50.1650,0.4207,-0.0000,-0.0000
111600.0000,0.0160,1.6000,50.1650,0.3964,50.1650,0.3964,-0.0000,-0.0000
111600.0000,0.0170,1.7000,50.1650,0.3673,50.1650,0.3673,-0.0000,-0.0000
111600.0000,0.0180,1.8000,50.1650,0.3302,50.1650,0.3302,-0.0000,-0.0000
111600.0000,0.0190,1.9000,50.1650,0.2746,50.1650,0.2746,-0.0000,-0.0000
111600.0000,0.0200,2.0000,50.1650,0.0749,50.1650,0.1781,-0.0000,-0.1032
115200.0000,0.0000,0.0000,50.1650,0.5487,50.1650,0.5487,-0.0000,-0.0000
115200.0000,0.0010,0.1000,50.1650,0.5482,50.1650,0.5482,-0.0000,-0.0000
115200.0000,0.0020,0.2000,50.1650,0.5466,50.1650,0.5466,-0.0000,-0.0000
115200.0000,0.0030,0.3000,50.1650,0.5440,50.1650,0.5440,-0.0000,-0.0000
115200.0000,0.0040,0.4000,50.1650,0.5403,50.1650,0.5403,-0.0000,-0.0000
115200.0000,0.0050,0.5000,50.1650,0.5355,50.1650,0.5355,-0.0000,-0.0000
115200.0000,0.0060,0.6000,50.1650,0.5296,50.1650,0.5296,-0.0000,-0.0000
115200.0000,0.0070,0.7000,50.1650,0.5226,50.1650,0.5226,-0.0000,-0.0000
115200.0000,0.0080,0.8000,50.1650,0.5143,50.1650,0.5143,-0.0000,-0.0000
115200.0000,0.0090,0.9000,50.1650,0.5048,50.1650,0.5048,-0.0000,-0.0000
115200.0000,0.0100,1.0000,50.1650,0.4940,50.1650,0.4940,-0.0000,-0.0000
115200.0000,0.0110,1.1000,50.1650,0.4817,50.1650,0.4817,-0.0000,-0.0000
115200.0000,0.0120,1.2000,50.1650,0.4678,50.1650,0.4678,-0.0000,-0.0000
115200.0000,0.0130,1.3000,50.1650,0.4521,50.1650,0.4521,-0.0000,-0.0000
115200.0000,0.0140,1.4000,50.1650,0.4343,50.1650,0.4343,-0.0000,-0.0000
115200.0000,0.0150,1.5000,50.1650,0.4139,50.1650,0.4139,-0.0000,-0.0000
115200.0000,0.0160,1.6000,50.1650,0.3902,50.1650,0.3902,-0.0000,-0.0000
115200.0000,0.0170,1.7000,50.1650,0.3618,50.1650,0.3618,-0.0000,-0.0000
115200.0000,0.0180,1.8000,50.1650,0.3256,50.1650,0.3256,-0.0000,-0.0000
115200.0000,0.0190,1.9000,50.1650,0.2711,50.1650,0.2711,-0.0000,-0.0000
115200.0000,0.0200,2.0000,50.1650,0.0734,50.1650,0.1762,-0.0000,-0.1027
118800.0000,0.0000,0.0000,50.1650,0.5386,50.1650,0.5386,-0.0000,-0.0000
118800.0000,0.0010,0.1000,50.1650,0.5381,50.1650,0.5381,-0.0000,-0.0000
118800.0000,0.0020,0.2000,50.1650,0.5366,50.1650,0.5366,-0.0000,-0.0000
118800.0000,0.0030,0.3000,50.1650,0.5340,50.1650,0.5340,-0.0000,-0.0000
118800.0000,0.0040,0.4000,50.1650,0.5305,50.1650,0.5305,-0.0000,-0.0000
118800.0000,0.0050,0.5000,50.1650,0.5258,50.1650,0.5258,-0.0000,-0.0000
118800.0000,0.0060,0.6000,50.1650,0.5201,50.1650,0.5201,-0.0000,-0.0000
118800.0000,0.0070,0.7000,50.1650,0.5132,50.1650,0.5132,-0.0000,-0.0000
118800.0000,0.0080,0.8000,50.1650,0.5052,50.1650,0.5052,-0.0000,-0.0000
118800.0000,0.0090,0.9000,50.1650,0.4960,50.1650,0.4960,-0.0000,-0.0000
118800.0000,0.0100,1.0000,50.1650,0.4855,50.1650,0.4855,-0.0000,-0.0000
118800.0000,0.0110,1.1000,50.1650,0.4735,50.1650,0.4735,-0.0000,-0.0000
118800.0000,0.0120,1.2000,50.1650,0.4600,50.1650,0.4600,-0.0000,-0.0000
118800.0000,0.0130,1.3000,50.1650,0.4447,50.1650,0.4447,-0.0000,-0.0000
118800.0000,0.0140,1.4000,50.1650,0.4274,50.1650,0.4274,-0.0000,-0.0000
118800.0000,0.0150,1.5000,50.1650,0.4075,50.1650,0.4075,-0.0000,-0.0000
118800.0000,0.0160,1.6000,50.1650,0.3844,50.1650,0.3844,-0.0000,-0.0000
118800.0000,0.0170,1.7000,50.1650,0.3567,50.1650,0.3567,-0.0000,-0.0000
118800.0000,0.0180,1.8000,50.1650,0.3213,50.1650,0.3213,-0.0000,-0.0000
118800.0000,0.0190,1.9000,50.1650,0.2679,50.1650,0.2679,-0.0000,-0.0000
118800.0000,0.0200,2.0000,50.1650,0.0721,50.1650,0.1743,-0.0000,-0.1022
122400.0000,0.0000,0.0000,50.1650,0.5291,50.1650,0.5291,-0.0000,-0.0000
122400.0000,0.0010,0.1000,50.1650,0.5286,50.1650,0.5286,-0.0000,-0.0000
122400.0000,0.0020,0.2000,50.1650,0.5271,50.1650,0.5271,-0.0000,-0.0000
122400.0000,0.0030,0.3000,50.1650,0.5247,50.1650,0.5247,-0.0000,-0.0000
122400.0000,0.0040,0.4000,50.1650,0.5212,50.1650,0.5212,-0.0000,-0.0000
122400.0000,0.0050,0.5000,50.1650,0.5167,50.1650,0.5167,-0.0000,-0.0000
122400.0000,0.0060,0.6000,50.1650,0.5111,50.1650,0.5111,-0.0000,-0.0000
122400.0000,0.0070,0.7000,50.1650,0.5044,50.1650,0.5044,-0.0000,-0.0000
122400.0000,0.0080,0.8000,50.1650,0.4967,50.1650,0.4967,-0.0000,-0.0000
122400.0000,0.0090,0.9000,50.1650,0.4877,50.1650,0.4877,-0.0000,-0.0000
122400.0000,0.0100,1.0000,50.1650,0.4774,50.1650,0.4774,-0.0000,-0.0000
122400.0000,0.0110,1.1000,50.1650,0.4658,50.1650,0.4658,-0.0000,-0.0000
122400.0000,0.0120,1.2000,50.1650,0.4526,50.1650,0.4526,-0.0000,-0.0000
122400.0000,0.0130,1.3000,50.1650,0.4378,50.1650,0.4378,-0.0000,-0.0000
122400.0000,0.0140,1.4000,50.1650,0.4209,50.1650,0.4209,-0.0000,-0.0000
122400.0000,0.0150,1.5000,50.1650,0.4015,50.1650,0.4015,-0.0000,-0.0000
122400.0000,0.0160,1.6000,50.1650,0.3789,50.1650,0.3789,-0.0000,-0.0000
122400.0000,0.0170,1.7000,50.1650,0.3518,50.1650,0.3518,-0.0000,-0.0000
122400.0000,0.0180,1.8000,50.1650,0.3172,50.1650,0.3172,-0.0000,-0.0000
122400.0000,0.0190,1.9000,50.1650,0.2648,50.1650,0.2648,-0.0000,-0.0000
122400.0000,0.0200,2.0000,50.1650,0.0709,50.1650,0.1726,-0.0000,-0.1017
126000.0000,0.0000,0.0000,50.1650,0.5201,50.1650,0.5201,-0.0000,-0.0000
126000.0000,0.0010,0.1000,50.1650,0.5196,50.1650,0.5196,-0.0000,-0.0000
126000.0000,0.0020,0.2000,50.1650,0.5182,50.1650,0.5182,-0.0000,-0.0000
126000.0000,0.0030,0.3000,50.1650,0.5158,50.1650,0.5158,-0.0000,-0.0000
126000.0000,0.0040,0.4000,50.1650,0.5124,50.1650,0.5124,-0.0000,-0.0000
126000.0000,0.0050,0.5000,50.1650,0.5080,50.1650,0.5080,-0.0000,-0.0000
126000.0000,0.0060,0.6000,50.1650,0.5026,50.1650,0.5026,-0.0000,-0.0000
126000.0000,0.0070,0.7000,50.1650,0.4961,50.1650,0.4961,-0.0000,-0.0000
126000.0000,0.0080,0.8000,50.1650,0.4885,50.1650,0.4885,-0.0000,-0.0000
126000.0000,0.0090,0.9000,50.1650,0.4798,50.1650,0.4798,-0.0000,-0.0000
126000.0000,0.0100,1.0000,50.1650,0.4698,50.1650,0.4698,-0.0000,-0.0000
126000.0000,0.0110,1.1000,50.1650,0.4585,50.1650,0.4585,-0.0000,-0.0000
126000.0000,0.0120,1.2000,50.1650,0.4457,50.1650,0.4457,-0.0000,-0.0000
126000.0000,0.0130,1.3000,50.1650,0.4312,50.1650,0.4312,-0.0000,-0.0000
126000.0000,0.0140,1.4000,50.1650,0.4147,50.1650,0.4147,-0.0000,-0.0000
126000.0000,0.0150,1.5000,50.1650,0.3958,50.1650,0.3958,-0.0000,-0.0000
126000.0000,0.0160,1.6000,50.1650,0.3737,50.1650,0.3737,-0.0000,-0.0000
126000.0000,0.0170,1.7000,50.1650,0.3472,50.1650,0.3472,-0.0000,-0.0000
126000.0000,0.0180,1.8000,50.1650,0.3133,50.1650,0.3133,-0.0000,-0.0000
126000.0000,0.0190,1.9000,50.1650,0.2618,50.1650,0.2618,-0.0000,-0.0000
126000.0000,0.0200,2.0000,50.1650,0.0698,50.1650,0.1710,-0.0000,-0.1012
129600.0000,0.0000,0.0000,50.1650,0.5116,50.1650,0.5116,-0.0000,-0.0000
129600.0000,0.0010,0.1000,50.1650,0.5112,50.1650,0.5112,-0.0000,-0.0000
129600.0000,0.0020,0.2000,50.1650,0.5098,50.1650,0.5098,-0.0000,-0.0000
129600.0000,0.0030,0.3000,50.1650,0.5074,50.1650,0.5074,-0.0000,-0.0000
129600.0000,0.0040,0.4000,50.1650,0.5041,50.1650,0.5041,-0.0000,-0.0000
129600.0000,0.0050,0.5000,50.1650,0.4998,50.1650,0.4998,-0.0000,-0.0000
129600.0000,0.0060,0.6000,50.1650,0.4946,50.1650,0.4946,-0.0000,-0.0000
129600.0000,0.0070,0.7000,50.1650,0.4883,50.1650,0.4883,-0.0000,-0.0000
129600.0000,0.0080,0.8000,50.1650,0.4809,50.1650,0.4809,-0.0000,-0.0000
129600.0000,0.0090,0.9000,50.1650,0.4724,50.1650,0.4724,-0.0000,-0.0000
129600.0000,0.0100,1.0000,50.1650,0.4626,50.1650,0.4626,-0.0000,-0.0000
129600.0000,0.0110,1.1000,50.1650,0.4516,50.1650,0.4516,-0.0000,-0.0000
129600.0000,0.0120,1.2000,50.1650,0.4391,50.1650,0.4391,-0.0000,-0.0000
129600.0000,0.0130,1.3000,50.1650,0.4249,50.1650,0.4249,-0.0000,-0.0000
129600.0000,0.0140,1.4000,50.1650,0.4088,50.1650,0.4088,-0.0000,-0.0000
129600.0000,0.0150,1.5000,50.1650,0.3903,50.1650,0.3903,-0.0000,-0.0000
129600.0000,0.0160,1.6000,50.1650,0.3688,50.1650,0.3688,-0.0000,-0.0000
129600.0000,0.0170,1.7000,50.1650,0.3428,50.1650,0.3428,-0.0000,-0.0000
129600.0000,0.0180,1.8000,50.1650,0.3096,50.1650,0.3096,-0.0000,-0.0000
129600.0000,0.0190,1.9000,50.1650,0.2590,50.1650,0.2590,-0.0000,-0.0000
129600.0000,0.0200,2.0000,50.1650,0.0687,50.1650,0.1694,-0.0000,-0.1007
133200.0000,0.0000,0.0000,50.1650,0.5036,50.1650,0.5036,-0.0000,-0.0000
133200.0000,0.0010,0.1000,50.1650,0.5031,50.1650,0.5031,-0.0000,-0.0000
133200.0000,0.0020,0.2000,50.1650,0.5018,50.1650,0.5018,-0.0000,-0.0000
133200.0000,0.0030,0.3000,50.1650,0.4995,50.1650,0.4995,-0.0000,-0.0000
133200.0000,0.0040,0.4000,50.1650,0.4963,50.1650,0.4963,-0.0000,-0.0000
133200.0000,0.0050,0.5000,50.1650,0.4921,50.1650,0.4921,-0.0000,-0.0000
133200.0000,0.0060,0.6000,50.1650,0.4870,50.1650,0.4870,-0.0000,-0.0000
133200.0000,0.0070,0.7000,50.1650,0.4808,50.1650,0.4808,-0.0000,-0.0000
133200.0000,0.0080,0.8000,50.1650,0.4736,50.1650,0.4736,-0.0000,-0.0000
133200.0000,0.0090,0.9000,50.1650,0.4653,50.1650,0.4653,-0.0000,-0.0000
133200.0000,0.0100,1.0000,50.1650,0.4558,50.1650,0.4558,-0.0000,-0.0000
133200.0000,0.0110,1.1000,50.1650,0.4450,50.1650,0.4450,-0.0000,-0.0000
133200.0000,0.0120,1.2000,50.1650,0.4328,50.1650,0.4328,-0.0000,-0.0000
133200.0000,0.0130,1.3000,50.1650,0.4190,50.1650,0.4190,-0.0000,-0.0000
133200.0000,0.0140,1.4000,50.1650,0.4033,50.1650,0.4033,-0.0000,-0.0000
133200.0000,0.0150,1.5000,50.1650,0.3852,50.1650,0.3852,-0.0000,-0.0000
133200.0000,0.0160,1.6000,50.1650,0.3641,50.1650,0.3641,-0.0000,-0.0000
