time_s,z_m,z_cm,T_axis_2d_C,C_axis_2d,T_side_2d_C,C_side_2d,T_end_axis_surface_C,C_end_axis_surface
129600.0000,0.1740,17.4020,50.1650,0.5116,50.1650,0.0687,50.1650,0.5116
129600.0000,0.1789,17.8922,50.1650,0.5115,50.1650,0.0687,50.1650,0.5115
129600.0000,0.1838,18.3824,50.1650,0.5114,50.1650,0.0687,50.1650,0.5114
129600.0000,0.1887,18.8725,50.1650,0.5111,50.1650,0.0687,50.1650,0.5111
129600.0000,0.1936,19.3627,50.1650,0.5108,50.1650,0.0687,50.1650,0.5108
129600.0000,0.1985,19.8529,50.1650,0.5101,50.1650,0.0686,50.1650,0.5101
129600.0000,0.2034,20.3431,50.1650,0.5090,50.1650,0.0685,50.1650,0.5090
129600.0000,0.2083,20.8333,50.1650,0.5073,50.1650,0.0683,50.1650,0.5073
129600.0000,0.2132,21.3235,50.1650,0.5046,50.1650,0.0680,50.1650,0.5046
129600.0000,0.2181,21.8137,50.1650,0.5002,50.1650,0.0676,50.1650,0.5002
129600.0000,0.2230,22.3039,50.1650,0.4933,50.1650,0.0669,50.1650,0.4933
129600.0000,0.2279,22.7941,50.1650,0.4824,50.1650,0.0658,50.1650,0.4824
129600.0000,0.2328,23.2843,50.1650,0.4649,50.1650,0.0642,50.1650,0.4649
129600.0000,0.2377,23.7745,50.1650,0.4360,50.1650,0.0616,50.1650,0.4360
129600.0000,0.2426,24.2647,50.1650,0.3843,50.1650,0.0577,50.1650,0.3843
129600.0000,0.2475,24.7549,50.1650,0.2528,50.1650,0.0513,50.1650,0.0693
133200.0000,0.0025,0.2451,50.1650,0.2500,50.1650,0.0513,50.1650,0.0683
133200.0000,0.0074,0.7353,50.1650,0.3792,50.1650,0.0573,50.1650,0.3792
133200.0000,0.0123,1.2255,50.1650,0.4298,50.1650,0.0611,50.1650,0.4298
133200.0000,0.0172,1.7157,50.1650,0.4580,50.1650,0.0635,50.1650,0.4580
133200.0000,0.0221,2.2059,50.1650,0.4750,50.1650,0.0650,50.1650,0.4750
133200.0000,0.0270,2.6961,50.1650,0.4857,50.1650,0.0660,50.1650,0.4857
133200.0000,0.0319,3.1863,50.1650,0.4924,50.1650,0.0667,50.1650,0.4924
133200.0000,0.0368,3.6765,50.1650,0.4967,50.1650,0.0671,50.1650,0.4967
133200.0000,0.0417,4.1667,50.1650,0.4994,50.1650,0.0674,50.1650,0.4994
133200.0000,0.0466,4.6569,50.1650,0.5010,50.1650,0.0676,50.1650,0.5010
133200.0000,0.0515,5.1471,50.1650,0.5021,50.1650,0.0677,50.1650,0.5021
133200.0000,0.0564,5.6373,50.1650,0.5027,50.1650,0.0677,50.1650,0.5027
133200.0000,0.0613,6.1275,50.1650,0.5031,50.1650,0.0678,50.1650,0.5031
133200.0000,0.0662,6.6176,50.1650,0.5033,50.1650,0.0678,50.1650,0.5033
133200.0000,0.0711,7.1078,50.1650,0.5034,50.1650,0.0678,50.1650,0.5034
133200.0000,0.0760,7.5980,50.1650,0.5035,50.1650,0.0678,50.1650,0.5035
133200.0000,0.0809,8.0882,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.0858,8.5784,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.0907,9.0686,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.0956,9.5588,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1005,10.0490,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1054,10.5392,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1103,11.0294,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1152,11.5196,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1201,12.0098,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1250,12.5000,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1299,12.9902,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1348,13.4804,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1397,13.9706,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1446,14.4608,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1495,14.9510,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1544,15.4412,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1593,15.9314,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1642,16.4216,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1691,16.9118,50.1650,0.5036,50.1650,0.0678,50.1650,0.5036
133200.0000,0.1740,17.4020,50.1650,0.5035,50.1650,0.0678,50.1650,0.5035
133200.0000,0.1789,17.8922,50.1650,0.5034,50.1650,0.0678,50.1650,0.5034
133200.0000,0.1838,18.3824,50.1650,0.5033,50.1650,0.0678,50.1650,0.5033
133200.0000,0.1887,18.8725,50.1650,0.5031,50.1650,0.0678,50.1650,0.5031
133200.0000,0.1936,19.3627,50.1650,0.5027,50.1650,0.0677,50.1650,0.5027
133200.0000,0.1985,19.8529,50.1650,0.5021,50.1650,0.0677,50.1650,0.5021
133200.0000,0.2034,20.3431,50.1650,0.5010,50.1650,0.0676,50.1650,0.5010
133200.0000,0.2083,20.8333,50.1650,0.4994,50.1650,0.0674,50.1650,0.4994
133200.0000,0.2132,21.3235,50.1650,0.4967,50.1650,0.0671,50.1650,0.4967
133200.0000,0.2181,21.8137,50.1650,0.4924,50.1650,0.0667,50.1650,0.4924
133200.0000,0.2230,22.3039,50.1650,0.4857,50.1650,0.0660,50.1650,0.4857
133200.0000,0.2279,22.7941,50.1650,0.4750,50.1650,0.0650,50.1650,0.4750
133200.0000,0.2328,23.2843,50.1650,0.4580,50.1650,0.0635,50.1650,0.4580
133200.0000,0.2377,23.7745,50.1650,0.4298,50.1650,0.0611,50.1650,0.4298
133200.0000,0.2426,24.2647,50.1650,0.3792,50.1650,0.0573,50.1650,0.3792
133200.0000,0.2475,24.7549,50.1650,0.2500,50.1650,0.0513,50.1650,0.0683
136800.0000,0.0025,0.2451,50.1650,0.2472,50.1650,0.0512,50.1650,0.0674
136800.0000,0.0074,0.7353,50.1650,0.3743,50.1650,0.0569,50.1650,0.3743
136800.0000,0.0123,1.2255,50.1650,0.4239,50.1650,0.0605,50.1650,0.4239
136800.0000,0.0172,1.7157,50.1650,0.4514,50.1650,0.0628,50.1650,0.4514
136800.0000,0.0221,2.2059,50.1650,0.4681,50.1650,0.0643,50.1650,0.4681
136800.0000,0.0270,2.6961,50.1650,0.4785,50.1650,0.0652,50.1650,0.4785
136800.0000,0.0319,3.1863,50.1650,0.4850,50.1650,0.0659,50.1650,0.4850
136800.0000,0.0368,3.6765,50.1650,0.4892,50.1650,0.0663,50.1650,0.4892
136800.0000,0.0417,4.1667,50.1650,0.4918,50.1650,0.0665,50.1650,0.4918
136800.0000,0.0466,4.6569,50.1650,0.4935,50.1650,0.0667,50.1650,0.4935
136800.0000,0.0515,5.1471,50.1650,0.4945,50.1650,0.0668,50.1650,0.4945
136800.0000,0.0564,5.6373,50.1650,0.4951,50.1650,0.0668,50.1650,0.4951
136800.0000,0.0613,6.1275,50.1650,0.4955,50.1650,0.0669,50.1650,0.4955
136800.0000,0.0662,6.6176,50.1650,0.4957,50.1650,0.0669,50.1650,0.4957
136800.0000,0.0711,7.1078,50.1650,0.4958,50.1650,0.0669,50.1650,0.4958
136800.0000,0.0760,7.5980,50.1650,0.4959,50.1650,0.0669,50.1650,0.4959
136800.0000,0.0809,8.0882,50.1650,0.4959,50.1650,0.0669,50.1650,0.4959
136800.0000,0.0858,8.5784,50.1650,0.4959,50.1650,0.0669,50.1650,0.4959
136800.0000,0.0907,9.0686,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.0956,9.5588,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1005,10.0490,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1054,10.5392,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1103,11.0294,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1152,11.5196,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1201,12.0098,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1250,12.5000,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1299,12.9902,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1348,13.4804,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1397,13.9706,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1446,14.4608,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1495,14.9510,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1544,15.4412,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1593,15.9314,50.1650,0.4960,50.1650,0.0669,50.1650,0.4960
136800.0000,0.1642,16.4216,50.1650,0.4959,50.1650,0.0669,50.1650,0.4959
136800.0000,0.1691,16.9118,50.1650,0.4959,50.1650,0.0669,50.1650,0.4959
136800.0000,0.1740,17.4020,50.1650,0.4959,50.1650,0.0669,50.1650,0.4959
136800.0000,0.1789,17.8922,50.1650,0.4958,50.1650,0.0669,50.1650,0.4958
136800.0000,0.1838,18.3824,50.1650,0.4957,50.1650,0.0669,50.1650,0.4957
136800.0000,0.1887,18.8725,50.1650,0.4955,50.1650,0.0669,50.1650,0.4955
136800.0000,0.1936,19.3627,50.1650,0.4951,50.1650,0.0668,50.1650,0.4951
136800.0000,0.1985,19.8529,50.1650,0.4945,50.1650,0.0668,50.1650,0.4945
136800.0000,0.2034,20.3431,50.1650,0.4935,50.1650,0.0667,50.1650,0.4935
136800.0000,0.2083,20.8333,50.1650,0.4918,50.1650,0.0665,50.1650,0.4918
136800.0000,0.2132,21.3235,50.1650,0.4892,50.1650,0.0663,50.1650,0.4892
136800.0000,0.2181,21.8137,50.1650,0.4850,50.1650,0.0659,50.1650,0.4850
136800.0000,0.2230,22.3039,50.1650,0.4785,50.1650,0.0652,50.1650,0.4785
136800.0000,0.2279,22.7941,50.1650,0.4681,50.1650,0.0643,50.1650,0.4681
136800.0000,0.2328,23.2843,50.1650,0.4514,50.1650,0.0628,50.1650,0.4514
136800.0000,0.2377,23.7745,50.1650,0.4239,50.1650,0.0605,50.1650,0.4239
136800.0000,0.2426,24.2647,50.1650,0.3743,50.1650,0.0569,50.1650,0.3743
136800.0000,0.2475,24.7549,50.1650,0.2472,50.1650,0.0512,50.1650,0.0674
140400.0000,0.0025,0.2451,50.1650,0.2446,50.1650,0.0511,50.1650,0.0666
140400.0000,0.0074,0.7353,50.1650,0.3696,50.1650,0.0566,50.1650,0.3696
140400.0000,0.0123,1.2255,50.1650,0.4182,50.1650,0.0600,50.1650,0.4182
140400.0000,0.0172,1.7157,50.1650,0.4452,50.1650,0.0622,50.1650,0.4452
140400.0000,0.0221,2.2059,50.1650,0.4615,50.1650,0.0636,50.1650,0.4615
140400.0000,0.0270,2.6961,50.1650,0.4716,50.1650,0.0645,50.1650,0.4716
140400.0000,0.0319,3.1863,50.1650,0.4780,50.1650,0.0651,50.1650,0.4780
140400.0000,0.0368,3.6765,50.1650,0.4821,50.1650,0.0655,50.1650,0.4821
140400.0000,0.0417,4.1667,50.1650,0.4846,50.1650,0.0657,50.1650,0.4846
140400.0000,0.0466,4.6569,50.1650,0.4863,50.1650,0.0659,50.1650,0.4863
140400.0000,0.0515,5.1471,50.1650,0.4873,50.1650,0.0660,50.1650,0.4873
140400.0000,0.0564,5.6373,50.1650,0.4879,50.1650,0.0660,50.1650,0.4879
140400.0000,0.0613,6.1275,50.1650,0.4882,50.1650,0.0661,50.1650,0.4882
140400.0000,0.0662,6.6176,50.1650,0.4885,50.1650,0.0661,50.1650,0.4885
140400.0000,0.0711,7.1078,50.1650,0.4886,50.1650,0.0661,50.1650,0.4886
140400.0000,0.0760,7.5980,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.0809,8.0882,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.0858,8.5784,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.0907,9.0686,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.0956,9.5588,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1005,10.0490,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1054,10.5392,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1103,11.0294,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1152,11.5196,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1201,12.0098,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1250,12.5000,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1299,12.9902,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1348,13.4804,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1397,13.9706,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1446,14.4608,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1495,14.9510,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1544,15.4412,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1593,15.9314,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1642,16.4216,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1691,16.9118,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1740,17.4020,50.1650,0.4887,50.1650,0.0661,50.1650,0.4887
140400.0000,0.1789,17.8922,50.1650,0.4886,50.1650,0.0661,50.1650,0.4886
140400.0000,0.1838,18.3824,50.1650,0.4885,50.1650,0.0661,50.1650,0.4885
140400.0000,0.1887,18.8725,50.1650,0.4882,50.1650,0.0661,50.1650,0.4882
140400.0000,0.1936,19.3627,50.1650,0.4879,50.1650,0.0660,50.1650,0.4879
140400.0000,0.1985,19.8529,50.1650,0.4873,50.1650,0.0660,50.1650,0.4873
140400.0000,0.2034,20.3431,50.1650,0.4863,50.1650,0.0659,50.1650,0.4863
140400.0000,0.2083,20.8333,50.1650,0.4846,50.1650,0.0657,50.1650,0.4846
140400.0000,0.2132,21.3235,50.1650,0.4821,50.1650,0.0655,50.1650,0.4821
140400.0000,0.2181,21.8137,50.1650,0.4780,50.1650,0.0651,50.1650,0.4780
140400.0000,0.2230,22.3039,50.1650,0.4716,50.1650,0.0645,50.1650,0.4716
140400.0000,0.2279,22.7941,50.1650,0.4615,50.1650,0.0636,50.1650,0.4615
140400.0000,0.2328,23.2843,50.1650,0.4452,50.1650,0.0622,50.1650,0.4452
140400.0000,0.2377,23.7745,50.1650,0.4182,50.1650,0.0600,50.1650,0.4182
140400.0000,0.2426,24.2647,50.1650,0.3696,50.1650,0.0566,50.1650,0.3696
140400.0000,0.2475,24.7549,50.1650,0.2446,50.1650,0.0511,50.1650,0.0666
144000.0000,0.0025,0.2451,50.1650,0.2422,50.1650,0.0511,50.1650,0.0658
144000.0000,0.0074,0.7353,50.1650,0.3652,50.1650,0.0563,50.1650,0.3652
144000.0000,0.0123,1.2255,50.1650,0.4129,50.1650,0.0596,50.1650,0.4129
144000.0000,0.0172,1.7157,50.1650,0.4393,50.1650,0.0616,50.1650,0.4393
144000.0000,0.0221,2.2059,50.1650,0.4552,50.1650,0.0630,50.1650,0.4552
144000.0000,0.0270,2.6961,50.1650,0.4651,50.1650,0.0638,50.1650,0.4651
144000.0000,0.0319,3.1863,50.1650,0.4714,50.1650,0.0644,50.1650,0.4714
144000.0000,0.0368,3.6765,50.1650,0.4753,50.1650,0.0648,50.1650,0.4753
144000.0000,0.0417,4.1667,50.1650,0.4778,50.1650,0.0650,50.1650,0.4778
144000.0000,0.0466,4.6569,50.1650,0.4794,50.1650,0.0651,50.1650,0.4794
144000.0000,0.0515,5.1471,50.1650,0.4804,50.1650,0.0652,50.1650,0.4804
144000.0000,0.0564,5.6373,50.1650,0.4810,50.1650,0.0653,50.1650,0.4810
144000.0000,0.0613,6.1275,50.1650,0.4814,50.1650,0.0653,50.1650,0.4814
144000.0000,0.0662,6.6176,50.1650,0.4816,50.1650,0.0653,50.1650,0.4816
144000.0000,0.0711,7.1078,50.1650,0.4817,50.1650,0.0654,50.1650,0.4817
144000.0000,0.0760,7.5980,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.0809,8.0882,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.0858,8.5784,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.0907,9.0686,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.0956,9.5588,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1005,10.0490,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1054,10.5392,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1103,11.0294,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1152,11.5196,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1201,12.0098,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1250,12.5000,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1299,12.9902,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1348,13.4804,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1397,13.9706,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1446,14.4608,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1495,14.9510,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1544,15.4412,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1593,15.9314,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1642,16.4216,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1691,16.9118,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1740,17.4020,50.1650,0.4818,50.1650,0.0654,50.1650,0.4818
144000.0000,0.1789,17.8922,50.1650,0.4817,50.1650,0.0654,50.1650,0.4817
144000.0000,0.1838,18.3824,50.1650,0.4816,50.1650,0.0653,50.1650,0.4816
144000.0000,0.1887,18.8725,50.1650,0.4814,50.1650,0.0653,50.1650,0.4814
144000.0000,0.1936,19.3627,50.1650,0.4810,50.1650,0.0653,50.1650,0.4810
144000.0000,0.1985,19.8529,50.1650,0.4804,50.1650,0.0652,50.1650,0.4804
144000.0000,0.2034,20.3431,50.1650,0.4794,50.1650,0.0651,50.1650,0.4794
144000.0000,0.2083,20.8333,50.1650,0.4778,50.1650,0.0650,50.1650,0.4778
144000.0000,0.2132,21.3235,50.1650,0.4753,50.1650,0.0648,50.1650,0.4753
144000.0000,0.2181,21.8137,50.1650,0.4714,50.1650,0.0644,50.1650,0.4714
144000.0000,0.2230,22.3039,50.1650,0.4651,50.1650,0.0638,50.1650,0.4651
144000.0000,0.2279,22.7941,50.1650,0.4552,50.1650,0.0630,50.1650,0.4552
144000.0000,0.2328,23.2843,50.1650,0.4393,50.1650,0.0616,50.1650,0.4393
144000.0000,0.2377,23.7745,50.1650,0.4129,50.1650,0.0596,50.1650,0.4129
144000.0000,0.2426,24.2647,50.1650,0.3652,50.1650,0.0563,50.1650,0.3652
144000.0000,0.2475,24.7549,50.1650,0.2422,50.1650,0.0511,50.1650,0.0658
147600.0000,0.0025,0.2451,50.1650,0.2398,50.1650,0.0510,50.1650,0.0651
147600.0000,0.0074,0.7353,50.1650,0.3610,50.1650,0.0560,50.1650,0.3610
147600.0000,0.0123,1.2255,50.1650,0.4078,50.1650,0.0591,50.1650,0.4078
147600.0000,0.0172,1.7157,50.1650,0.4337,50.1650,0.0611,50.1650,0.4337
147600.0000,0.0221,2.2059,50.1650,0.4492,50.1650,0.0624,50.1650,0.4492
147600.0000,0.0270,2.6961,50.1650,0.4589,50.1650,0.0632,50.1650,0.4589
147600.0000,0.0319,3.1863,50.1650,0.4650,50.1650,0.0638,50.1650,0.4650
147600.0000,0.0368,3.6765,50.1650,0.4689,50.1650,0.0641,50.1650,0.4689
147600.0000,0.0417,4.1667,50.1650,0.4714,50.1650,0.0643,50.1650,0.4714
147600.0000,0.0466,4.6569,50.1650,0.4729,50.1650,0.0645,50.1650,0.4729
147600.0000,0.0515,5.1471,50.1650,0.4739,50.1650,0.0645,50.1650,0.4739
147600.0000,0.0564,5.6373,50.1650,0.4745,50.1650,0.0646,50.1650,0.4745
147600.0000,0.0613,6.1275,50.1650,0.4748,50.1650,0.0646,50.1650,0.4748
147600.0000,0.0662,6.6176,50.1650,0.4750,50.1650,0.0646,50.1650,0.4750
147600.0000,0.0711,7.1078,50.1650,0.4751,50.1650,0.0647,50.1650,0.4751
147600.0000,0.0760,7.5980,50.1650,0.4752,50.1650,0.0647,50.1650,0.4752
147600.0000,0.0809,8.0882,50.1650,0.4752,50.1650,0.0647,50.1650,0.4752
147600.0000,0.0858,8.5784,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.0907,9.0686,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.0956,9.5588,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1005,10.0490,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1054,10.5392,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1103,11.0294,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1152,11.5196,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1201,12.0098,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1250,12.5000,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1299,12.9902,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1348,13.4804,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1397,13.9706,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1446,14.4608,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1495,14.9510,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1544,15.4412,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1593,15.9314,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1642,16.4216,50.1650,0.4753,50.1650,0.0647,50.1650,0.4753
147600.0000,0.1691,16.9118,50.1650,0.4752,50.1650,0.0647,50.1650,0.4752
147600.0000,0.1740,17.4020,50.1650,0.4752,50.1650,0.0647,50.1650,0.4752
147600.0000,0.1789,17.8922,50.1650,0.4751,50.1650,0.0647,50.1650,0.4751
147600.0000,0.1838,18.3824,50.1650,0.4750,50.1650,0.0646,50.1650,0.4750
147600.0000,0.1887,18.8725,50.1650,0.4748,50.1650,0.0646,50.1650,0.4748
147600.0000,0.1936,19.3627,50.1650,0.4745,50.1650,0.0646,50.1650,0.4745
147600.0000,0.1985,19.8529,50.1650,0.4739,50.1650,0.0645,50.1650,0.4739
147600.0000,0.2034,20.3431,50.1650,0.4729,50.1650,0.0645,50.1650,0.4729
147600.0000,0.2083,20.8333,50.1650,0.4714,50.1650,0.0643,50.1650,0.4714
147600.0000,0.2132,21.3235,50.1650,0.4689,50.1650,0.0641,50.1650,0.4689
147600.0000,0.2181,21.8137,50.1650,0.4650,50.1650,0.0638,50.1650,0.4650
147600.0000,0.2230,22.3039,50.1650,0.4589,50.1650,0.0632,50.1650,0.4589
147600.0000,0.2279,22.7941,50.1650,0.4492,50.1650,0.0624,50.1650,0.4492
147600.0000,0.2328,23.2843,50.1650,0.4337,50.1650,0.0611,50.1650,0.4337
147600.0000,0.2377,23.7745,50.1650,0.4078,50.1650,0.0591,50.1650,0.4078
147600.0000,0.2426,24.2647,50.1650,0.3610,50.1650,0.0560,50.1650,0.3610
147600.0000,0.2475,24.7549,50.1650,0.2398,50.1650,0.0510,50.1650,0.0651
151200.0000,0.0025,0.2451,50.1650,0.2376,50.1650,0.0510,50.1650,0.0645
151200.0000,0.0074,0.7353,50.1650,0.3570,50.1650,0.0557,50.1650,0.3570
151200.0000,0.0123,1.2255,50.1650,0.4029,50.1650,0.0587,50.1650,0.4029
151200.0000,0.0172,1.7157,50.1650,0.4283,50.1650,0.0606,50.1650,0.4283
151200.0000,0.0221,2.2059,50.1650,0.4435,50.1650,0.0618,50.1650,0.4435
151200.0000,0.0270,2.6961,50.1650,0.4530,50.1650,0.0626,50.1650,0.4530
151200.0000,0.0319,3.1863,50.1650,0.4590,50.1650,0.0631,50.1650,0.4590
151200.0000,0.0368,3.6765,50.1650,0.4628,50.1650,0.0635,50.1650,0.4628
151200.0000,0.0417,4.1667,50.1650,0.4652,50.1650,0.0637,50.1650,0.4652
151200.0000,0.0466,4.6569,50.1650,0.4667,50.1650,0.0638,50.1650,0.4667
151200.0000,0.0515,5.1471,50.1650,0.4676,50.1650,0.0639,50.1650,0.4676
151200.0000,0.0564,5.6373,50.1650,0.4682,50.1650,0.0639,50.1650,0.4682
151200.0000,0.0613,6.1275,50.1650,0.4686,50.1650,0.0640,50.1650,0.4686
151200.0000,0.0662,6.6176,50.1650,0.4688,50.1650,0.0640,50.1650,0.4688
151200.0000,0.0711,7.1078,50.1650,0.4689,50.1650,0.0640,50.1650,0.4689
151200.0000,0.0760,7.5980,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.0809,8.0882,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.0858,8.5784,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.0907,9.0686,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.0956,9.5588,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.1005,10.0490,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.1054,10.5392,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.1103,11.0294,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.1152,11.5196,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.1201,12.0098,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.1250,12.5000,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.1299,12.9902,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.1348,13.4804,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.1397,13.9706,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.1446,14.4608,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
151200.0000,0.1495,14.9510,50.1650,0.4690,50.1650,0.0640,50.1650,0.4690
